EnsemblGeneID,GeneID,Gene_symbol,RHC4240__Epithelial__2749FE,RHC4273__Epithelial__2749FE,RHL2799__Bcell__7DEA7B,RHL2806__Epithelial__2749FE,RHL2809__Epithelial__2749FE,RHL2821__Epithelial__2749FE,RHL2834__Epithelial__2749FE,RHL2844__Epithelial__2749FE,RHL2850__Epithelial__2749FE,RHL2856__Epithelial__2749FE,RHC5859__Epithelial__2749FE,RHC5866__Epithelial__2749FE,RHC5870__Epithelial__2749FE,RHC5876__Epithelial__2749FE,RHC5885__Epithelial__2749FE,RHC5887__Epithelial__2749FE,RHC5891__Epithelial__2749FE,RHC5901__Epithelial__2749FE,RHC5904__Epithelial__2749FE,RHC5909__Epithelial__2749FE,RHC5915__Epithelial__2749FE,RHC5920__Epithelial__2749FE,RHC5923__Epithelial__2749FE,RHC5931__Epithelial__2749FE,RHC5935__Epithelial__2749FE,RHC5936__Epithelial__2749FE,RHC5938__Epithelial__2749FE,RHC5941__Epithelial__2749FE,RHC6058__Epithelial__2749FE,RHC6074__Epithelial__2749FE,RHC6092__Epithelial__2749FE,RHC6094__Epithelial__2749FE,RHC6103__Epithelial__2749FE,RHC6106__Epithelial__2749FE,RHC6113__Epithelial__2749FE
ENSG00000139344,144193,AMDHD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.893092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000139350,121441,NEDD1,0,0,0,0,0,0,0,2.90725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000139351,50511,SYCP3,0,0,0,0,0,0,0,0,0,0,0,0,3.14257,0,10.7171,0,0.807187,0,0,0.730998,0.0641909,0,18.7508,2.73271,0,11.7133,0,0,17.8482,0,0,28.3543,1.04327,0,0
ENSG00000139352,429,ASCL1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000139354,283431,GAS2L3,0,0,0,0,0,0,1.809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.487369,21.7796,0,27.319,53.3443,0,1.16502,0
ENSG00000139364,114795,TMEM132B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000139370,121260,SLC15A4,0,0,1.97779,44.1401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308.256,0,0,0,0,45.774,0,0,0,0
ENSG00000139372,6996,TDG,0,0,0,186.77,15.0107,0,22.887,14.0506,0,4.71782,154.333,0,0,0,0,0,0,0,8.20605,0.394394,7.90557,1.32044,0.157238,1.87368,0,103.814,0,0,0,17.1541,60.6181,0,0,0,0
ENSG00000139405,84934,C12orf52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.00675,0,0,0,0,0,0,0,0,1.56239,0,0,0,0,197.85,0,0,0,0,0
ENSG00000139410,113675,SDSL,0,0,0,0,7.57544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217.964,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000139428,326625,MMAB,0.380255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1193.14,0,0,0,0,0,0,0,0,37.6072,0,0,0,0,0,0,0,0,0,0
ENSG00000139433,51228,GLTP,787.801,0,22.2249,0,0,0,0,328.146,116.158,2.23918,7.08181,0,2.68112,0,0.573203,76.4965,199.471,292.631,79.3044,0,0.264886,17.7475,0,0,0,0.330648,0,0,0,1.88478,0,28.7742,0,0,0
ENSG00000139436,9815,GIT2,0,0,0,0,0,0,77.09,0,0,0,0,0,0,0,0,0,22.9156,35.6503,0,0,0,0,0,0,0,0,311.688,0,0,0,0,0,0,0,0
ENSG00000139437,84260,TCHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.4147,0,0,0,0,0,0,0,0,0,0,0,70.4535,0,0,0,0
ENSG00000139438,84915,FAM222A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000139445,121643,FOXN4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000139496,9818,NUPL1,0,0,0,0,26.2374,0,0,0,18.2823,106.475,3.43082,2.53721,77.0749,0,0,1.64668,0.334975,0,0,0,0,0,0,1.0862,0,267.129,13.543,0,5.80877,0,0,5.75977,0,0,0
ENSG00000139505,9107,MTMR6,0,0,0,0,0,0,0,0,0,0,0,0,1.54964,0,0,0,16.7308,0,0,1.41916,0,0,0,0.294223,1.34051,9.02522,9.63227,0,0,0,0,0,0,0,0
ENSG00000139508,283537,SLC46A3,0,3.94074,0,0,0,0,0,0,68.1578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000139514,6541,SLC7A1,24.7169,0,0,33.5592,0,3.53953,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0819254,0,0,0,0,0,3.2739,0,79.6797,0,0,0,0,0,0,0
ENSG00000139515,3651,PDX1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.9044,0,0,0,0,0,0,0,0,0
ENSG00000139517,222484,LNX2,0,0,0,41.099,0,0,4.5896,0,0,0,0.396282,0.580546,0.399733,0,0,6.41276,16.8494,13.0552,0,14.9931,4.6705,0,0.40032,0,0,0,0,0,112.543,0,0,0,17.4854,0,0
ENSG00000139531,6821,SUOX,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12165,0,0,0,0,0,0,0,0,0,0,0,0,5.49613,0,0,0,0,0,0,1.89557,0
ENSG00000139537,85478,CCDC65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000139540,283375,SLC39A5,0,0,0,34.8083,0,1007.08,0,0,81.1731,0,0,0,0,0,0,0,0,0,0,0,0,0,0.675018,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000139546,6895,TARBP2,0,0,0,0,0,0,0,0,0,0,0,3.6444,0,0,0,0,0,0,0,0,0,0,0,1275.86,0,0.954753,0,0,0,0,0,0,0,0,0
ENSG00000139547,8608,RDH16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000139549,50846,DHH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000139567,94,ACVRL1,0,63.4839,0,0,23.5677,30.067,0,596.963,47.0706,0,123.902,42.5368,870.017,26.2363,0,2579.47,488.745,0,0,18.1757,3.15845,35.4045,5.5636,0,0,0,0,8.45024,0,98.2357,220.72,0,0,0,0
ENSG00000139572,53831,GPR84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000139574,8620,NPFF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000139579,79035,NABP2,0,0,0,0,0,0,0,0,0,0,0,0,12.5759,0,0,28.0345,0,0,0,73.8742,0,0.81246,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000139597,90634,N4BP2L1,0,0,27.9521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000139610,1990,CELA1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000139613,6601,SMARCC2,512.004,0,0,0,0,55.8325,0,0,0,27.7109,5.70088,0,0,8.82345,0,0,9.58005,69.5958,0,0,0,0,0,0,331.051,0,0,0,618.841,0,0,0,0,0,0
ENSG00000139618,675,BRCA2,0,0,205.216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0577284,0,0,0,0,0,0,0
ENSG00000139620,54934,KANSL2,38.5198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000139624,91012,CERS5,2.60773,0,0,0,0,4.15197,0,0,36.6546,0,35.9952,0,0,0,0,0,82.8059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000139625,7786,MAP3K12,0,0,3.95852,3.26012,0,0,0,0,0,0,0,0,0,0,0.39302,0,5.4094,0,0,1.32698,0,0,0,86.945,0,12.9478,21.3639,0.545931,0,0,0,1.45724,0,0,0
ENSG00000139626,3695,ITGB7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000139629,11226,GALNT6,5.0906,1.45209,0,0,0,0,0,83.3406,0,8.57482,0,46.0461,0.80744,0,0.782514,0,0,0.28313,0.436894,0,0,0,0,1.85189,98.1005,19.9264,4.90271,0.64937,8.77393,0,0.945433,1.43814,0,0,172.788
ENSG00000139631,51380,CSAD,0,0,0,0,0,0,0,0,0,0,6.06626,0,0,0,0,0,103.013,0,8.60338,0,0,0,1.25425,0,0,0,0,0,591.02,0,0,0,0,0,0
ENSG00000139636,55716,LMBR1L,0,0,0,0,0,0,0,0,63.9121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000139637,60314,C12orf10,0,0,86.4578,0,0,0,0,0,0,0,0,3.47999,0,0,0,5.17018,0,0,0,0,0,0,0,0,0,0,0,0,0,25.973,0,31.4377,0,0,0
ENSG00000139641,23344,ESYT1,0,313.167,0,0,0,49.6676,0,2.05364,0,0,0,0,0,0,0.308515,0,0,0,0,0,0,0,0,5.23926,0,0,45.9859,0,0,0,0,0,0,0.981228,0
ENSG00000139644,7009,TMBIM6,71.6204,2214.2,1171.4,938.618,65.6263,100.447,1470.4,3842.5,263.145,3626.46,379.101,4.37653,114.63,2790.95,77.9495,192.03,384.728,152.498,127.37,3617.38,679.004,1392.61,706.58,5587.31,4121.01,1582.37,175.519,379.861,425.664,235.071,21.1215,471.593,3.69319,125.335,496.851
ENSG00000139645,283373,ANKRD52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000139648,112802,KRT71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000139651,283337,ZNF740,0,0,0,0,0,0,0,0,0,2.36137,0,0,0.584357,0,0,0,21.0938,0,0,0.24154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000139656,79024,SMIM2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000139668,115825,WDFY2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.06523,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000139675,144983,HNRNPA1L2,8.98498,0,0,0,0,0,0,0,0,0,10.0475,0,6.67867,0,0,0,23.8884,0,0,0.449066,0,16.5558,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000139679,10161,LPAR6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365612,503.753,0,0,0,0,0,0,0,1.14122,0
ENSG00000139684,2098,ESD,428.355,0,0,0,0,0,0,0,0,0,0,1.30113,0.920883,0,0,0,191.742,0,4.98124,3.9725,0,629.091,0.711894,0.944527,0,0.907363,0,0,0,0,0,0,0,0,0
ENSG00000139687,5925,RB1,6.07891,0,0,4.60914,0,87.2468,0,0,0,0,0,0,0.116614,0,0,0,0,0,0,0,0,0,0,0,0.494754,0,0,0,0,7.89583,0,0,0,0,46.3188
ENSG00000139697,55206,SBNO1,3.79125,71.0169,0,84.5917,1.60559,6.14313,0,0,0,32.5391,0,0.158939,0,0,1.46303,0.172354,72.3761,1.39547,0.115557,4.63839,6.52598,0,0,5.72234,0,8.05931,17.8298,0.359639,6.29332,5.39485,61.9038,5.51533,0,0,0
ENSG00000139714,283385,MORN3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000139718,23067,SETD1B,0,0,0,0,0,0,0,1.07472,0,0,0,0,0,0,0,0,0.191496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000139719,65082,VPS33A,0,0.501487,0,0,0,0,0,0,0,0,0,0,0,0.383464,0,0,0,0,0,0,1.00212,0,0,0,0,0,0,0,0,0,0,0,0,0,22.7169
ENSG00000139722,79720,VPS37B,0,81.4348,0,0,0,0,3.62724,185.303,0,2.56469,0,0,0,84.7794,0,0,0,0,0,2.04209,0.963096,0,0,0,308.083,0,0,0,0,0,0,0,0,0,0
ENSG00000139725,54509,RHOF,0,95.3538,0,281.838,0,24.2638,77.6123,242.629,282.312,306.582,0,0,5.77829,0,0,10.5785,21.3049,1.98253,0,7.81561,178.75,1.14915,0,101.383,0,246.216,0,23.287,38.9494,8.2575,0,0,233.165,0,21.5417
ENSG00000139726,8562,DENR,50.7337,0,0,0,0,0,0,0,0,0,0,253.116,0,0,0,0.624396,0,0,0,0,0,0,0,0,0,0,0,0,0.530999,15.4508,0,13.8165,0,0,0
ENSG00000139734,81624,DIAPH3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085258,3.49985,0,0
ENSG00000139737,122060,SLAIN1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000139746,64062,RBM26,0,687.998,1.26828,0,0,2.47794,138.838,0,3.14763,167.436,3.75382,0,0,0,0,1.25545,51.7386,0,0,0.11003,2.5691,0,0,2.29111,0,25.5658,17.6094,0,26.5541,0,0.650176,0.122177,0,0,0
ENSG00000139767,84530,SRRM4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000139780,196541,METTL21C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000139793,10150,MBNL2,4.28355,107.346,17.7935,0,0,0,28.7277,0,7.89898,0,1.04049,0,0,0,0,0,186.9,0,0,0,0,0,31.9137,0,0,10.419,34.2859,68.2892,209.404,15.0237,0,8.52087,0,11.655,0
ENSG00000139797,140432,RNF113B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000139800,85416,ZIC5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000139826,84945,ABHD13,0,0,0,0,0,0,0,0,0,0,0,3.28108,0.0825591,0,0,0,0,0,0,0,7.99416,0,9.80618,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000139832,55647,RAB20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.5765
ENSG00000139835,79774,GRTP1,32.3358,0,0,67.2841,0,0,99.5253,0,0,53.939,0,0,0,0,0,0,335.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.751,0,0,0
ENSG00000139842,8451,CUL4A,0,0,0,5.88824,0,0,0,0,0,239.289,0,0,0,0,0,0,23.6186,0,0,0,0,0,0,0,0,2.55357,0,0,0,71.7543,0,0,0,0,0
ENSG00000139865,319089,TTC6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000139874,6751,SSTR1,0,0,0,0,0,0,0,0,0,9.33821,0,0,0,0,0,0,0,0,23.176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000139880,64403,CDH24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000139890,161253,REM2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000139899,643866,CBLN3,0,0,0,0,0,0,0,0,0,0,10.7862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000139908,283629,TSSK4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.76181,0
ENSG00000139910,4857,NOVA1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392.044,0,0
ENSG00000139914,161247,FITM1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000139915,161357,MDGA2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000139921,81542,TMX1,0,0,0,0,0,0,0,0,8.19356,29.4778,0,0,27.5682,0.455079,0,0,7.85777,0,0,0,15.1777,0,123.404,0,264.981,5.14476,0,0,0,12.1186,0,5.5815,0,0.689493,0
ENSG00000139926,122786,FRMD6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000139946,57161,PELI2,0.490486,0,0,0,0,14.7915,1.18351,24.0827,16.2704,0,0,0,0,0,0.095009,0,0.0760569,14.0494,0,0,0,0,0.313618,0,0,0,1.31969,0.528261,0,5.40061,0,1.20437,1.01951,0,0
ENSG00000139970,6252,RTN1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000139971,145407,C14orf37,0,0,0,63.9273,0,0,0,0,0,0,129.797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.643861,0,0,0,0,0
ENSG00000139973,83851,SYT16,0,0,0,0,0,0,0,0,0,0,0,4.22555,0.911839,0,0,0,0,0,0,0.856582,0.235632,0,1.82593,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000139974,145389,SLC38A6,0,0,0,0,0,0,0,0,0,0,283.717,0,0,0,0,0,0,0,0,0,1.39605,0,0,0,0,0,28.2091,0,0,0,0,0,0,0,0
ENSG00000139977,122830,NAA30,0,0,0,0,0,0,0,0,0,4.04164,0,0,0,0,0,0,17.9021,0,0,0,0,0,0,0,0,0.404743,1.95634,0,0,0,0,0,0,0,0
ENSG00000139985,8747,ADAM21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000139988,145226,RDH12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000139990,8816,DCAF5,0,0,38.4088,0,0,3.28648,0,0,0,0,0.440371,0.452402,22.0637,0,0,0.207331,0,2.34898,0,0.882554,0.128144,0.687454,0.242297,0,0,0.0806478,0,0.185315,16.7869,16.865,2.42789,0,0,0,0
ENSG00000139998,376267,RAB15,3.6964,0,0,0,0,0,2.12794,0,0,0,0,0,0,0,0,9.20287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19166,0
ENSG00000140006,112840,WDR89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9617,0,0,0
ENSG00000140009,2100,ESR2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39638,0,0,0,0,0,0
ENSG00000140015,27133,KCNH5,0,13.0212,0,0,0,0,0,0,0,0,1.49983,0,0,0.940896,0,0,0,0,0,3.75114,0.223982,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000140022,85439,STON2,0,0,0,0,0,0,0,12.5811,0,0,0.617841,0,83.4129,0,0.188285,0,0,0,0,0,0,2.12636,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000140025,90141,EFCAB11,0,0,0,2.14113,0,0,0,0,2.48197,0,26.5686,0,0,0,0,0,0.325871,0,3.78383,0.147137,0,0,0,0,4.68729,0,3.08959,0,0,8.0443,0,0,0,0,0
ENSG00000140030,8477,GPR65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000140043,145482,PTGR2,0,5.25568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287222,0,0,0,11.7169,0,12.3235,17.7933,0,0
ENSG00000140044,122953,JDP2,0,0,0,0,0,0,0,28.8417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.1138,0,0,0,0,0,0,0,0,0,0
ENSG00000140057,122481,AK7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277272,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000140067,90050,FAM181A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000140090,123041,SLC24A4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290895,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000140092,10516,FBLN5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.45631,0,0,0,0
ENSG00000140093,51156,SERPINA10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000140104,122616,C14orf79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000140105,7453,WARS,0,0,0,0,3.93802,0,0,0,0,0,0,0,0,0,0,0,0,0,280.157,0,0,0,0,0,0,9.59948,5.65931,0.486938,0,0,0,0,0,0,0
ENSG00000140107,283600,SLC25A47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000140153,91833,WDR20,0,0,0,0,0,0,229.701,0,0,48.0488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.2299,0,0,40.6801,0,0,0,0,1.44709,0
ENSG00000140157,81614,NIPA2,0,1.01133,0,0,0,6.73845,0,0,0,0,0.750209,0,0,0,60.855,30.5656,0.250506,9.46418,0,0,109.916,0,0,0,0,0.128398,11.2619,0,0,0,0,0.793063,0,0,0
ENSG00000140199,9990,SLC12A6,0,0,0,17.0879,153.799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.55973,0,0,0,0,0,0,0,0.812231,0
ENSG00000140254,90527,DUOXA1,0,0,0,3.01952,0,0,0,0,0,0,8.16866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,483.365,0
ENSG00000140259,4236,MFAP1,0,0,0,0,0,0,51.1599,0,0,0,0,0,0,0,0,0,0,0,0,75.4927,0,0,0,0,0,0,0,0,0,0,0,359.197,0,0,0
ENSG00000140262,6938,TCF12,0,0,0,27.9044,7.53006,0,0,0,0,0,10.1308,16.207,15.0525,19.7232,0,0,2.54304,29.667,4.95953,1.77241,1.33265,0,0,0,0,0,0,0,0,0,0,6.84563,0,0,0
ENSG00000140263,6652,SORD,0,0,0,0,0,0,0,0,0,0,0.591851,0,0,0,0,0,9.76902,13.2061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000140264,10169,SERF2,1960.54,2455.28,623.863,1245.92,569.611,1516.4,3448.05,2821.56,2391.3,646.199,1553.02,18960.9,1245.01,1965.08,10624.8,1799.98,4580.79,5460.44,10515.5,5614.18,1577.9,13420,5806.87,455.813,17520.8,1984.47,3593.86,17274.2,709.896,2647.74,541.577,2431.21,41.8853,430.85,494.437
ENSG00000140265,146050,ZSCAN29,52.897,0.784145,0,0,0,0,0,0,0,0,0.451031,0,0,0,0,0,0,0,0,0.296319,0,0,0,0,0,0,0,0,0,1.87055,0,0,0,0,0
ENSG00000140274,405753,DUOXA2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000140279,50506,DUOX2,0.486303,0.955524,0,19.8871,37.5891,0,3.29672,55.8682,84.021,1.54981,182.883,0,1.12216,0,0,0.192862,57.6888,0.2268,6.54724,0,0,0.125163,0,0,0,0,0,0,33.3688,6.41385,0,0.24771,0,4.80738,0
ENSG00000140280,256586,LYSMD2,0,0,0,0,0,0,0,0,0,0,0,2.67562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000140284,11001,SLC27A2,0,0,0,0,14.734,0,0,0,6.88303,0,0,0,4.23002,0,0.473472,0,81.4186,0.562316,0,0,181.156,0,0,0,0,33.9527,5.57918,6.48467,0,1.5218,0,0,0,0,0
ENSG00000140285,2252,FGF7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000140287,3067,HDC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000140297,9245,GCNT3,17.5041,101.523,0,15.0049,403.966,3.95571,857.317,462.193,571.008,55.8567,506.78,0,0.243735,0.560756,1.06213,322.165,155.846,364.154,0,4.10269,214.201,2.80438,196.967,0.658873,22.1018,5.65265,21.0048,0.365309,9.73912,1.13791,0,0,0,7.58363,0
ENSG00000140299,663,BNIP2,562.579,0,165.538,90.1851,7.46143,1.37806,51.3029,0,57.2273,109.192,0,0,0,0,0,0,0,0.0811948,0,0,0,0.805155,0,0,0,0,0,0,0,0,0,10.6372,0,0,0
ENSG00000140307,2958,GTF2A2,56.3646,0,406.538,0,0,550.753,0,0,0,0,0,0,373.892,0,0,0,270.558,0,0,0.907561,24.962,13.9319,0,0.419137,0,1.36044,143.908,0,0,0,0,56.1812,0,0,474.915
ENSG00000140319,6727,SRP14,98.2096,302.947,130.819,460.466,0,0,145.335,1076.42,257.18,565.31,1562.07,8.60922,118.964,17.73,1461.4,969.758,1591.25,489.85,249.555,664.375,1030.62,725.225,131.34,12.4369,2900.62,556.139,31334.7,330.483,44.8658,839.28,25.6379,602.796,0,0,153.924
